,id,release,release_date,opening_revenue,genre_ids,budget,genres,origin_country,production_companies,production_countries,runtime,belongs_to_collection.id,belongs_to_collection.name,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_xp_sum,cast_rating_max,director_xp,director_rating_median,director_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel
26,3933,Corpse Bride,2005-09-12,388166.0,"[10749, 14, 16]",40000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",['US'],"[{'id': 8601, 'logo_path': '/kqubCH3sfBAk4znUj7hjqv8ffgi.png', 'name': 'Tim Burton Productions', 'origin_country': 'US'}, {'id': 11537, 'logo_path': '/AgCkAk8EpUG9fTmK6mWcaJA2Zwh.png', 'name': 'Laika', 'origin_country': 'US'}, {'id': 57751, 'logo_path': None, 'name': 'Patalex Productions', 'origin_country': 'GB'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 1515, 'logo_path': '/bU7G4LZfEk9SxlnlU7uUdRgOmja.png', 'name': 'Will Vinton Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",77,,,1.0,0.0,0.0,27.0,159.0,10.0,50.0,6.6,7.9,6.5,113.0,6.4,7.971,22.0,12.0,55.0,261.0,0.0
27,1640,Crash,2005-05-06,9107071.0,[18],6500000,"[{'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2087, 'logo_path': None, 'name': 'Blackfriars Bridge Films', 'origin_country': ''}, {'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 12260, 'logo_path': None, 'name': 'Bob Yari Productions', 'origin_country': 'US'}, {'id': 19528, 'logo_path': None, 'name': 'ApolloProScreen Filmproduktion', 'origin_country': ''}, {'id': 25432, 'logo_path': None, 'name': ""Bull's Eye Entertainment"", 'origin_country': ''}, {'id': 25433, 'logo_path': None, 'name': 'DEJ Productions', 'origin_country': 'US'}, {'id': 25434, 'logo_path': None, 'name': 'Harris Company', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",112,,,1.0,0.0,0.0,36.0,157.0,10.0,6.0,6.9775,8.6,3.0,18.0,6.0,8.6,34.0,4.0,19.0,142.0,0.0
28,10012,Cursed,2005-02-25,9600000.0,"[27, 35]",35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 20376, 'logo_path': None, 'name': 'Kalis Productions GmbH & Co. Zweite KG', 'origin_country': ''}, {'id': 1600, 'logo_path': None, 'name': 'Craven-Maddalena Films', 'origin_country': ''}, {'id': 2180, 'logo_path': None, 'name': 'Outerbanks Entertainment', 'origin_country': 'US'}, {'id': 7405, 'logo_path': '/rfnws0uY8rsNAsrLbx3gEIcYXx3.png', 'name': 'Dimension Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",99,,,1.0,0.0,0.0,26.0,119.0,10.0,77.0,5.7,8.5,12.0,12.0,6.0145,7.422,57.0,1.0,39.0,421.0,0.0
29,8999,Derailed,2005-11-11,12211986.0,"[18, 53]",22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 23635, 'logo_path': None, 'name': 'Patalex V Productions Limited', 'origin_country': 'GB'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",108,,,1.0,0.0,0.0,36.0,177.0,10.0,13.0,4.7,7.3,5.0,5.0,6.2,7.8,26.0,2.0,19.0,136.0,1.0
30,11453,Deuce Bigalow: European Gigolo,2005-08-12,9626287.0,[35],22000000,"[{'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 879, 'logo_path': None, 'name': 'Out of the Blue... Entertainment', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 878, 'logo_path': '/e2AZdsQdkhN0qJhoN4TMYiVPLyb.png', 'name': 'Happy Madison Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83,95664.0,Deuce Bigalow Collection,2.0,2072.0,6.0,32.0,154.0,9.0,0.0,0.0,0.0,2.0,9.0,4.272,6.348,27.0,3.0,15.0,106.0,0.0
31,16186,Diary of a Mad Black Woman,2005-02-25,21905089.0,"[18, 10749, 35]",5500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 185012, 'logo_path': None, 'name': 'Diary of a Woman Inc.', 'origin_country': ''}, {'id': 114117, 'logo_path': '/j1Em78GVfapaWFOxi7kvE0O8f4.png', 'name': 'BET Films', 'origin_country': 'US'}, {'id': 3096, 'logo_path': '/fkZTZ4veYYr3lwr2riVrVAOfeqD.png', 'name': 'Tyler Perry Studios', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 211692, 'logo_path': None, 'name': 'Reuben Cannon Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117,534673.0,Madea Collection,1.0,0.0,0.0,5.0,33.0,10.0,2.0,4.5,9.0,22.0,22.0,7.5,7.6,33.0,2.0,35.0,167.0,0.0
32,9923,Domino,2005-10-14,4675000.0,"[28, 80]",50000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","['FR', 'GB']","[{'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 16419, 'logo_path': '/8ppVamMu9jnA72kOi4e9grvx6Ex.png', 'name': 'Metropolitan Filmexport', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",127,,,1.0,0.0,0.0,23.0,129.0,10.0,35.0,6.6,7.54,3.0,17.0,7.4,10.0,33.0,4.0,21.0,239.0,0.0
33,8814,Doom,2005-10-20,15488870.0,"[28, 27, 878]",60000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","['GB', 'DE', 'US', 'CZ']","[{'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 1512, 'logo_path': None, 'name': 'John Wells Productions', 'origin_country': 'US'}, {'id': 2539, 'logo_path': None, 'name': 'Reaper Productions', 'origin_country': ''}, {'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 19922, 'logo_path': None, 'name': 'Doom Productions', 'origin_country': ''}, {'id': 19923, 'logo_path': None, 'name': 'Distant Planet Productions', 'origin_country': ''}, {'id': 424, 'logo_path': None, 'name': 'Babelsberg Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",105,634390.0,Doom Collection,1.0,0.0,0.0,10.0,141.0,10.0,35.0,6.1,7.465,13.0,13.0,5.911,7.3,26.0,2.0,24.0,178.0,0.0
34,9947,Elektra,2005-01-13,12804793.0,"[28, 14, 12]",43000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",['US'],"[{'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 19552, 'logo_path': None, 'name': 'Horseshoe Bay Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97,,,1.0,0.0,0.0,20.0,151.0,10.0,3.0,6.188,6.9,8.5,30.0,6.0,8.0,30.0,5.0,27.0,200.0,0.0
35,9621,Elizabethtown,2005-10-14,10618711.0,"[35, 18, 10749]",57000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 44, 'logo_path': '/6Hs6K20Hz1W9W1Tiam5QN2Kpx8V.png', 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}, {'id': 485, 'logo_path': '/tVOP0mIeoYLua4Rw66OYNzitrrI.png', 'name': 'Vinyl Films', 'origin_country': 'US'}, {'id': 20157, 'logo_path': None, 'name': 'KMP Film Invest', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",123,,,1.0,0.0,0.0,69.0,311.0,10.0,19.0,6.8,7.51,19.0,19.0,6.8,7.51,23.0,1.0,28.0,132.0,0.0
36,13020,Enron: The Smartest Guys in the Room,2005-04-22,76639.0,[99],0,"[{'id': 99, 'name': 'Documentary'}]",['US'],"[{'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 3097, 'logo_path': '/gwRH6QNHz9xGO6a2vgRU61SzPs8.png', 'name': 'HDNet Films', 'origin_country': 'US'}, {'id': 2740, 'logo_path': '/gSiDWkmEOyOn9MsaCgnjd8Mohmx.png', 'name': 'Jigsaw Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",110,,,1.0,0.0,0.0,59.5,119.0,10.0,27.0,0.0,7.3,27.0,27.0,0.0,7.3,3.0,2.0,0.0,6.0,0.0
37,340,Everything Is Illuminated,2005-09-05,66806.0,"[35, 18]",7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",['US'],"[{'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 54285, 'logo_path': None, 'name': 'Telegraph Films', 'origin_country': ''}, {'id': 188, 'logo_path': '/40E8iNvy6brH6t4BbmQL211jIpl.png', 'name': 'Big Beach', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",106,,,1.0,0.0,0.0,28.0,72.0,8.9,1.0,6.8,6.8,1.0,1.0,6.8,6.8,9.0,2.0,1.0,25.0,0.0
38,9738,Fantastic Four,2005-06-29,56061504.0,"[28, 14, 878]",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",['US'],"[{'id': 26149, 'logo_path': None, 'name': 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG', 'origin_country': ''}, {'id': 436, 'logo_path': '/A7WCkG3F0NFvjGCwUnclpGdIu9E.png', 'name': '1492 Pictures', 'origin_country': 'US'}, {'id': 19551, 'logo_path': '/2WpWp9b108hizjHKdA107hFmvQ5.png', 'name': 'Marvel Enterprises', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 10881, 'logo_path': None, 'name': 'Bernd Eichinger Productions', 'origin_country': 'DE'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",106,9744.0,Fantastic Four Collection,1.0,0.0,0.0,9.0,64.0,10.0,6.0,2.15,6.383,14.0,102.0,5.8,8.442,36.0,4.0,28.0,329.0,0.0
39,11431,Fever Pitch,2005-04-06,12400125.0,"[10749, 35]",30000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",['US'],"[{'id': 73953, 'logo_path': None, 'name': 'ELC Productions Ltd.', 'origin_country': ''}, {'id': 6401, 'logo_path': None, 'name': 'Alan Greenspan Productions', 'origin_country': ''}, {'id': 6402, 'logo_path': None, 'name': 'Mars Media Beteiligungs', 'origin_country': 'DE'}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US'}, {'id': 1508, 'logo_path': '/zh2EDFdxqFmt695ZzHFuamAbeUo.png', 'name': 'Wildgaze Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",104,,,1.0,0.0,0.0,30.0,123.0,10.0,23.0,6.2,6.632,24.0,57.0,6.01,7.2,9.0,3.0,3.0,28.0,1.0
40,9315,Flightplan,2005-09-22,24629938.0,"[53, 18, 9648]",55000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",['US'],"[{'id': 9195, 'logo_path': '/geK5QOBsXIPGHutKwXtYjMUyYSG.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",98,,,1.0,0.0,0.0,20.0,145.0,8.348,4.0,6.47,6.8,8.0,8.0,5.8115000000000006,7.004,44.0,2.0,34.0,232.0,0.0
41,8292,Four Brothers,2005-08-11,21176925.0,"[28, 80]",45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",109,,,1.0,0.0,0.0,6.0,63.0,10.0,21.0,6.9,8.4,4.0,4.0,2.55,5.1,10.0,2.0,25.0,72.0,0.0
42,7552,Fun with Dick and Jane,2005-12-21,14383515.0,"[35, 80]",100000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 76714, 'logo_path': None, 'name': 'JC 23 Entertainment', 'origin_country': ''}, {'id': 23, 'logo_path': '/bJOFo2ufq7iFC1F4qZm8aLxF5aS.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",90,,,1.0,0.0,0.0,47.0,220.0,10.0,17.0,4.7,10.0,13.0,53.0,5.8,7.5,29.0,6.0,20.0,159.0,0.0
43,10060,Get Rich or Die Tryin',2005-11-09,12020807.0,"[18, 80, 10402]",40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",['US'],"[{'id': 54336, 'logo_path': None, 'name': 'Cent Productions Inc.', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}, {'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117,,,1.0,0.0,0.0,12.0,73.0,10.0,21.0,7.0,7.9,0.0,0.0,0.0,0.0,14.0,1.0,3.0,30.0,0.0
44,3291,"Good Night, and Good Luck.",2005-09-16,421446.0,"[18, 36]",7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","['GB', 'US']","[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 846, 'logo_path': '/1ITLcfP6CoW7fPhJUfWsJhFwbOU.png', 'name': '2929 Productions', 'origin_country': 'US'}, {'id': 20451, 'logo_path': None, 'name': 'Redbus Pictures', 'origin_country': 'GB'}, {'id': 1780, 'logo_path': '/jdnvUiU7I3Uf2ig0VZNNjf0ORRL.png', 'name': 'TFC', 'origin_country': 'JP'}, {'id': 6735, 'logo_path': '/pAQW38WU8ychBvYU2aGPTEbynEN.png', 'name': 'Participant', 'origin_country': 'US'}, {'id': 129, 'logo_path': '/nmnWiA0Xf0uve4Hw3HKWdVE5tH1.png', 'name': 'Section Eight', 'origin_country': 'US'}, {'id': 342, 'logo_path': '/kZ99mxyNvNgyAFjm7rcl9vfYmU8.png', 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 830, 'logo_path': '/mYga54mrt5n4GUUcJxE6DmR2FKv.png', 'name': 'Senator International', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",92,,,1.0,0.0,0.0,51.0,257.0,10.0,9.0,6.9,7.3,5.5,11.0,6.722,7.3,20.0,2.0,16.0,80.0,0.0
45,501,Grizzly Man,2005-07-28,269131.0,[99],0,"[{'id': 99, 'name': 'Documentary'}]",['US'],"[{'id': 274, 'logo_path': None, 'name': 'Discovery Docs', 'origin_country': ''}, {'id': 220813, 'logo_path': None, 'name': 'Real Big Production', 'origin_country': ''}, {'id': 35, 'logo_path': '/wxrHa3nZ1K4zo65p56991INkGo6.png', 'name': 'Lions Gate Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",103,,,1.0,0.0,0.0,1.0,1.0,0.0,133.0,6.8,8.5,0.0,0.0,0.0,0.0,10.0,0.0,12.0,30.0,0.0
46,11638,Guess Who,2005-03-25,20671446.0,"[35, 10749]",35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}, {'id': 10239, 'logo_path': '/7L9xHVi0nkcwiDlOijV3N5EefCV.png', 'name': 'Tall Trees Productions', 'origin_country': 'US'}, {'id': 817, 'logo_path': None, 'name': 'Katalyst Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",105,,,1.0,0.0,0.0,13.0,73.0,9.0,11.0,3.7,7.0,8.0,24.0,5.752000000000001,7.053,9.0,5.0,9.0,68.0,0.0
47,674,Harry Potter and the Goblet of Fire,2005-11-16,102685961.0,"[12, 14]",150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",['GB'],"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}, {'id': 462, 'logo_path': None, 'name': 'Patalex IV Productions Limited', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",157,1241.0,Harry Potter Collection,4.0,534.0,8.018,5.0,130.0,8.018,40.0,5.65,10.0,11.5,23.0,7.72,8.018,23.0,3.0,30.0,205.0,1.0
48,11451,Herbie Fully Loaded,2005-06-22,12709221.0,"[35, 10751, 12, 14, 10749]",50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 3929, 'logo_path': None, 'name': 'Robert Simonds Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",100,12087.0,Herbie Collection,6.0,2762.0,5.565,23.0,133.0,10.0,9.0,6.1,6.4,6.0,34.0,6.1,7.8,26.0,8.0,20.0,173.0,0.0
49,11096,Hide and Seek,2005-01-27,21959233.0,"[27, 9648]",30000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",['US'],"[{'id': 73955, 'logo_path': None, 'name': 'MBC Beteiligungs Filmproduktion', 'origin_country': ''}, {'id': 711, 'logo_path': '/tEiIH5QesdheJmDAqQwvtN60727.png', 'name': 'Fox 2000 Pictures', 'origin_country': 'US'}, {'id': 1894, 'logo_path': None, 'name': 'Josephson Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",101,,,1.0,0.0,0.0,30.0,204.0,10.0,2.0,5.75,6.2,1.0,1.0,4.7,4.7,5.0,1.0,11.0,43.0,0.0
50,8488,Hitch,2005-02-11,43142214.0,"[35, 18, 10749]",70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",['US'],"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 907, 'logo_path': '/ca5SWI5uvU985f8Kbb4xc8AmVWH.png', 'name': 'Overbrook Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",118,,,1.0,0.0,0.0,8.0,64.0,10.0,14.0,6.4035,7.42,0.0,0.0,0.0,0.0,15.0,1.0,29.0,117.0,0.0
52,2026,Hostage,2005-03-10,9800000.0,"[28, 53, 80]",52000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",['US'],"[{'id': 2448, 'logo_path': None, 'name': 'Yari Film Group', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 890, 'logo_path': None, 'name': 'Cheyenne Enterprises', 'origin_country': 'US'}, {'id': 11027, 'logo_path': None, 'name': 'Stratus Film Co.', 'origin_country': 'US'}, {'id': 26947, 'logo_path': None, 'name': 'Syndicate Films International', 'origin_country': ''}, {'id': 26948, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG II', 'origin_country': 'DE'}, {'id': 26949, 'logo_path': None, 'name': 'Hostage GmbH', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",113,,,1.0,0.0,0.0,12.0,97.0,10.0,4.0,4.95,6.4,3.5,7.0,5.8,6.951,32.0,2.0,15.0,139.0,1.0
53,10066,House of Wax,2005-05-05,12077236.0,"[9648, 27, 53]",40000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",['US'],"[{'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 1786, 'logo_path': '/joLFuCWg9e2lweYnFQtRPJKSLlI.png', 'name': 'Dark Castle Entertainment', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",113,,,1.0,0.0,0.0,11.0,45.0,10.0,0.0,0.0,0.0,13.0,65.0,5.1,7.2,26.0,3.0,18.0,139.0,0.0
54,10476,Hustle & Flow,2005-07-22,8017808.0,"[80, 18, 10402]",8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",['US'],"[{'id': 746, 'logo_path': '/kc7bdIVTBkJYy9aDK1QDDTAL463.png', 'name': 'MTV Films', 'origin_country': 'US'}, {'id': 1947, 'logo_path': None, 'name': 'New Deal Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",116,,,1.0,0.0,0.0,12.0,82.0,10.0,9.0,6.0,6.1,9.0,9.0,6.0,6.1,6.0,1.0,21.0,38.0,0.0
