id,opening_revenue,budget,runtime,position_in_series,previous_film_release,previous_film_rating,cast_xp_median,cast_rating_max,writer_xp_median,writer_xp_sum,writer_rating_median,writer_rating_max,production_room,writers_room,sound_room,crew,based_on_novel,is_adventure,is_fantasy,is_animation,is_drama,is_horror,is_action,is_comedy,is_history,is_thriller,is_crime,is_documentary,is_sci_fi,is_mystery,is_music,is_romance,is_family,total_genres,CA,US,is_series,num_production_companies,num_indie,is_indie,pct_indie,filmed_in_central_america,filmed_in_oceania,filmed_in_europe,filmed_in_asia,filmed_in_mena,is_spring,is_summer,is_fall,is_holiday,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,first_time_writers,first_time_directors
16320,10086680.0,39000000.0,119.0,1,0.0,0.0,6.0,8.2,12.0,12.0,6.38,7.971,24.0,2.0,33.0,245.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2610,229685.0,10284523.0,104.0,1,0.0,0.0,22.0,10.0,52.0,52.0,6.351,9.0,16.0,2.0,9.0,105.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,28100000.0,40000000.0,124.0,1,0.0,0.0,50.0,10.0,51.0,102.0,5.8,8.0,26.0,3.0,20.0,172.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11459,14631784.0,35000000.0,100.0,1,0.0,0.0,16.0,10.0,9.0,18.0,6.8,6.95,4.0,3.0,14.0,77.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10214,7700000.0,84000000.0,94.0,2,3850.0,6.96,27.0,9.5,0.0,0.0,0.0,0.0,16.0,2.0,30.0,122.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,1,2,0,0,0.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1895,108435841.0,113000000.0,140.0,6,1098.0,6.567,27.0,10.0,123.0,123.0,6.132,8.4,14.0,1.0,30.0,160.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8066,2188199.0,50000000.0,99.0,1,0.0,0.0,21.0,9.0,3.0,3.0,7.3,7.3,10.0,1.0,4.0,65.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10048,13251545.0,135000000.0,121.0,1,0.0,0.0,25.0,10.0,19.0,19.0,6.0,7.2,30.0,1.0,19.0,171.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17186,1330520.0,16000000.0,80.0,1,0.0,0.0,3.5,7.585,11.5,23.0,5.2,6.2,5.0,3.0,1.0,21.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
231,374502.0,50000000.0,128.0,1,0.0,0.0,37.0,8.2,7.0,7.0,5.217,7.1,15.0,2.0,9.0,55.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10065,23507007.0,19000000.0,90.0,9,3116.0,4.449,9.0,7.8,10.0,75.0,5.7,7.7,31.0,3.0,16.0,146.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15258,243796.0,26000000.0,89.0,1,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,13.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4442,15093000.0,88000000.0,118.0,1,0.0,0.0,38.0,8.2,12.0,52.0,6.6115,7.8,29.0,3.0,21.0,168.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9042,6147294.0,30000000.0,97.0,1,0.0,0.0,18.0,8.2,3.5,7.0,5.7,6.6,31.0,3.0,21.0,163.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
411,65556312.0,180000000.0,143.0,1,0.0,0.0,5.0,10.0,3.0,18.0,6.45,7.743,25.0,5.0,21.0,188.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1985,8577000.0,25000000.0,129.0,1,0.0,0.0,26.0,10.0,7.0,14.0,5.7645,7.4,41.0,2.0,18.0,200.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1696,7067335.0,7000000.0,111.0,2,833.0,6.198,36.0,8.413,4.0,4.0,6.198,6.4,9.0,1.0,9.0,52.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,2,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6519,30675314.0,50000000.0,104.0,1,0.0,0.0,29.0,10.0,7.5,15.0,5.8,6.6,27.0,4.0,24.0,167.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8643,30054300.0,19000000.0,122.0,1,0.0,0.0,36.0,10.0,2.0,17.0,0.0,6.4,30.0,3.0,22.0,148.0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9043,12521027.0,19000000.0,103.0,1,0.0,0.0,37.0,10.0,2.0,2.0,6.3,6.3,38.0,1.0,42.0,256.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
791,11752917.0,18000000.0,100.0,1,0.0,0.0,6.0,10.0,50.0,138.0,5.9,8.1,10.0,3.0,1.0,57.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4,1,1,0,3,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25517,7523571.0,4000000.0,105.0,1,0.0,0.0,6.0,10.0,6.0,6.0,4.5,6.0,13.0,1.0,11.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15487,3657322.0,26000000.0,120.0,1,0.0,0.0,29.0,8.1,34.0,34.0,5.2,8.442,6.0,2.0,1.0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7453,21103203.0,50000000.0,109.0,1,0.0,0.0,18.0,8.506,18.0,36.0,6.0,8.8,29.0,3.0,18.0,156.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21295,5538835.0,25000000.0,90.0,1,0.0,0.0,17.0,8.7,8.0,26.0,5.7,7.3,5.0,4.0,1.0,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9005,3744000.0,26000000.0,88.0,1,0.0,0.0,52.0,10.0,4.0,33.0,6.1,7.6,10.0,3.0,10.0,37.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,22822455.0,80000000.0,128.0,1,0.0,0.0,47.0,10.0,6.0,37.0,6.47,10.0,35.0,5.0,26.0,167.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,4,0,0,0.14285714285714285,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,12409070.0,126000000.0,136.0,1,0.0,0.0,42.0,10.0,2.0,2.0,6.4,6.4,70.0,4.0,70.0,573.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9667,2723682.0,29000000.0,103.0,1,0.0,0.0,31.0,10.0,7.0,14.0,5.861,7.167,26.0,3.0,14.0,78.0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,5,0,1,0,2,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1656,16328506.0,75000000.0,129.0,2,2657.0,6.574,26.0,10.0,15.0,64.0,6.162,7.8,7.0,7.0,10.0,71.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9291,47606480.0,82000000.0,113.0,1,0.0,0.0,54.0,10.0,32.0,32.0,5.4,9.3,36.0,2.0,23.0,163.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9074,4025000.0,33000000.0,83.0,1,0.0,0.0,56.0,10.0,4.0,23.0,4.7,6.5,6.0,3.0,1.0,21.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,4,0,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9515,69100.0,10000000.0,97.0,1,0.0,0.0,20.0,9.0,18.0,18.0,5.9,7.2,49.0,1.0,31.0,252.0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,5,0,1,0,3,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10022,30552694.0,56000000.0,95.0,1,0.0,0.0,9.5,8.2,2.0,4.0,5.591,7.0,21.0,2.0,28.0,173.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15648,5300980.0,26000000.0,100.0,1,0.0,0.0,15.0,10.0,5.0,5.0,6.259,7.0,7.0,1.0,1.0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,1,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9899,154590.0,45000000.0,135.0,1,0.0,0.0,40.0,10.0,32.5,65.0,6.5,8.035,11.0,2.0,29.0,102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10320,35065237.0,50000000.0,110.0,2,874.0,6.7,29.0,10.0,9.0,18.0,5.8945,7.1,30.0,2.0,21.0,161.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9927,5158795.0,26000000.0,94.0,1,0.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9779,9833340.0,25000000.0,119.0,1,0.0,0.0,6.0,10.0,8.5,17.0,6.1,7.6,9.0,3.0,1.0,30.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9913,16057945.0,43000000.0,104.0,1,0.0,0.0,19.0,10.0,8.0,8.0,5.8945,7.0,31.0,1.0,18.0,157.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,2,0,0,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10707,129844.0,1500000.0,81.0,1,0.0,0.0,6.0,8.144,11.0,11.0,5.8,7.1,18.0,1.0,17.0,84.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8053,23859.0,15000000.0,121.0,1,0.0,0.0,24.0,9.5,8.0,8.0,7.15,7.6,8.0,1.0,10.0,51.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11354,211559.0,12000000.0,118.0,1,0.0,0.0,19.0,10.0,13.0,13.0,5.3,6.5,10.0,1.0,1.0,21.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6963,4248465.0,20000000.0,101.0,1,0.0,0.0,22.0,10.0,1.0,1.0,6.3,6.3,56.0,1.0,35.0,216.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6961,11129580.0,15000000.0,88.0,1,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18840,46348.0,16000000.0,135.0,1,0.0,0.0,67.0,10.0,3.0,3.0,7.0,7.382,14.0,1.0,12.0,58.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,0,4,0,0,0.125,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14631,518222.0,6500000.0,100.0,2,331.0,6.5,19.0,8.2,6.0,6.0,4.2,6.303,13.0,2.0,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,46908.0,1000000.0,103.0,1,0.0,0.0,27.0,10.0,3.0,3.0,5.1,5.1,20.0,1.0,15.0,99.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9335,16540720.0,32000000.0,87.0,2,1036.0,6.7,23.0,10.0,92.0,184.0,6.4,8.307,13.0,4.0,11.0,109.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0.16666666666666666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9910,8703240.0,35000000.0,122.0,1,0.0,0.0,45.0,10.0,3.0,3.0,5.3,5.4,11.0,1.0,1.0,27.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4,0,1,0,1,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19803,2646000.0,26000000.0,95.0,1,0.0,0.0,17.0,10.0,8.0,16.0,6.013999999999999,6.7,13.0,5.0,1.0,52.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10027,10600000.0,45000000.0,103.0,1,0.0,0.0,42.0,10.0,72.0,72.0,6.4,8.307,8.0,1.0,2.0,53.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14175,5914722.0,35000000.0,76.0,1,0.0,0.0,49.0,10.0,9.5,19.0,5.4,6.5,10.0,4.0,10.0,30.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7553,6021106.0,3000000.0,94.0,1,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
69,22347341.0,28000000.0,136.0,1,0.0,0.0,22.0,9.0,11.0,31.0,6.0,9.5,12.0,3.0,11.0,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,16025987.0,30000000.0,85.0,1,0.0,0.0,27.0,10.0,5.0,114.0,6.8,8.0,16.0,6.0,38.0,243.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,64878725.0,132000000.0,117.0,1,0.0,0.0,28.0,10.0,27.0,78.0,6.2,10.0,35.0,3.0,41.0,270.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9522,32200000.0,40000000.0,119.0,1,0.0,0.0,29.0,10.0,2.0,4.0,10.0,10.0,28.0,2.0,21.0,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11804,24113565.0,10000000.0,101.0,1,0.0,0.0,29.0,9.0,3.0,3.0,4.7,6.0,21.0,1.0,22.0,131.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9885,2805754.0,1000000.0,104.0,1,0.0,0.0,8.0,8.0,4.5,9.0,5.0,6.3,5.0,2.0,10.0,36.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11679,12712272.0,60000000.0,101.0,2,992.0,5.9,37.0,10.0,7.0,7.0,5.1,6.126,31.0,2.0,25.0,263.0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,5,0,1,1,1,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13499,17461108.0,45000000.0,90.0,1,0.0,0.0,5.0,7.4,1.0,2.0,5.638,5.638,2.0,2.0,1.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6795,13427872.0,65000000.0,101.0,1,0.0,0.0,8.0,10.0,4.0,34.0,6.6,7.952,29.0,3.0,21.0,182.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2207,11855260.0,55000000.0,105.0,1,0.0,0.0,24.0,10.0,18.0,18.0,5.9,10.0,47.0,2.0,22.0,179.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,1,0,2,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9726,3721526.0,35000000.0,117.0,1,0.0,0.0,32.0,8.7,3.5,7.0,4.7,7.0,10.0,2.0,24.0,65.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9526,4566293.0,10000000.0,105.0,1,0.0,0.0,49.0,10.0,2.0,2.0,6.0,6.0,14.0,3.0,6.0,42.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3509,391672.0,8700000.0,100.0,1,0.0,0.0,50.0,10.0,23.0,46.0,6.7,8.2,21.0,2.0,17.0,84.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9788,10023835.0,23000000.0,93.0,1,0.0,0.0,3.0,7.063,1.0,8.0,5.2875,6.186,6.0,4.0,10.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13751,6011585.0,8000000.0,112.0,1,0.0,0.0,35.0,8.277,4.0,4.0,5.3,5.3,11.0,1.0,19.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1717,3672366.0,55000000.0,125.0,1,0.0,0.0,31.0,10.0,10.5,21.0,6.4,8.565,12.0,2.0,1.0,39.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15163,4305000.0,26000000.0,117.0,1,0.0,0.0,32.0,8.7,2.0,2.0,5.9405,6.881,14.0,1.0,9.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9310,3667420.0,17000000.0,107.0,1,0.0,0.0,43.0,10.0,11.0,11.0,6.162,6.674,7.0,1.0,9.0,42.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1781,281330.0,1000000.0,100.0,1,0.0,0.0,43.0,10.0,7.5,15.0,5.8,7.503,5.0,2.0,5.0,26.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13275,7681171.0,26000000.0,108.0,1,0.0,0.0,13.0,7.957,1.0,1.0,6.322,6.322,4.0,1.0,1.0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,15005604.0,40000000.0,139.0,1,0.0,0.0,6.5,8.0,15.0,15.0,6.5,7.941,36.0,2.0,43.0,467.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14191,7482669.0,12000000.0,104.0,1,0.0,0.0,5.0,8.1,5.0,10.0,6.15,8.0,2.0,3.0,1.0,17.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,2,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9786,135733.0,26000000.0,102.0,1,0.0,0.0,23.0,8.3,2.0,2.0,7.078,7.078,7.0,1.0,4.0,23.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13960,11554404.0,20000000.0,105.0,1,0.0,0.0,1.5,5.5,2.5,5.0,6.9,6.9,2.0,3.0,1.0,9.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1164,389351.0,25000000.0,143.0,1,0.0,0.0,37.0,10.0,21.5,43.0,6.9,7.758,10.0,3.0,4.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9907,15820864.0,51000000.0,90.0,1,0.0,0.0,28.0,10.0,45.0,45.0,6.2,10.0,16.0,1.0,23.0,79.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,0,0.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3093,3201420.0,70000000.0,114.0,2,5122.0,6.9,55.5,10.0,10.0,35.0,6.3,7.088,30.0,3.0,19.0,132.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,1,4,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
